time,page 
0,135.31493873861788 
10,113.21023821994766 
20,105.62292124690589 
30,100.57374357205688 
40,7622.171380828292 
50,10175.176076215164 
60,7419.338016004679 
70,6581.398303137685 
80,7217.338744463595 
90,10151.62260240424 
100,6224.019944535976 
110,11784.62225437422 
120,13655.58307772193 
130,18177.052962991984 
140,16769.85343013843 
150,17717.16819556846 
160,16505.502980921443 
170,19857.83937861726 
180,18265.324870384517 
190,14034.5855776162 
200,12657.75661138033 
210,14268.698339310064 
220,11385.28342967868 
230,14869.32736930721 
240,17970.65077872792 
250,18436.88363525739 
260,24374.9210290761 
270,17676.86031159327 
280,1438.5161219841202 
290,0.759808894101376 
300,7.152226081323726 
310,0.11500000000000021 
320,0.0 
