time,users_count,finish_users_count 
0,12,0 
10,21,0 
20,26,0 
30,39,0 
40,59,0 
50,78,0 
60,118,0 
70,162,0 
80,202,0 
90,252,1 
100,328,6 
110,405,10 
120,430,19 
130,430,32 
140,430,64 
150,430,97 
160,430,135 
170,430,168 
180,430,195 
190,430,232 
200,430,276 
210,430,298 
220,430,353 
230,430,376 
240,430,393 
250,430,400 
260,430,409 
270,430,422 
280,430,425 
290,430,426 
300,430,427 
310,430,427 
320,430,428 
