time,connect,request 
0,6.822859135059106,135.31493873861788 
10,0.18543648508316804,113.21023821994766 
20,0.10188738881726236,105.62292124690589 
30,0.1769504795761295,100.57374357205688 
40,0.13590818963947804,7622.171380828292 
50,0.18142415980726728,10175.176076215164 
60,0.898346889451312,7419.338016004679 
70,0.14437160784973996,6581.398303137685 
80,0.7937301869023251,7217.338744463595 
90,0.3209995207637526,9944.083144924107 
100,0.25945009368106053,6123.237871448618 
110,0.7021659589047698,11616.031037326193 
120,1.1664663556941375,13311.041117840252 
130,0.13341709893401402,16972.650643113437 
140,0.1644294377537064,14945.530063507376 
150,0,15370.62582017756 
160,0,13935.836785060364 
170,0.0,17482.560395578927 
180,0,15827.493191964337 
190,0,11893.565307902463 
200,0,10963.480715730693 
210,0,11954.63563487535 
220,0.0,9467.928808076565 
230,0.04050000000000015,12120.681520380589 
240,0,14847.346119604517 
250,0,14596.188372685605 
260,0.0,20685.05932436368 
270,0,14420.90758419478 
280,0,1177.2326684174664 
290,0,0.3153432415638553 
300,0.0,6.505363215223533 
310,0,0.2361276138023675 
320,0,0.0 
