time,connect,request 
0,0.919,5.41 
10,0.919,3.271 
20,0.919,3.271 
30,0.919,3.148 
40,0.809,3.148 
50,0.809,2.98 
60,0.756,0.562 
70,0.756,0.453 
80,0.756,0.453 
90,0.756,0.453 
100,0.756,0.453 
110,0.756,0.453 
120,0.744,0.433 
130,0.744,0.433 
140,0.744,0.433 
150,0.744,0.433 
160,0.744,0.433 
170,0.744,0.433 
180,0.744,0.433 
190,0.744,0.433 
200,0.744,0.433 
210,0.744,0.433 
220,0.744,0.433 
230,0.744,0.433 
240,0.744,0.433 
250,0.744,0.433 
260,0.744,0.433 
270,0.744,0.433 
280,0.744,0.433 
290,0.744,0.433 
300,0.744,0.433 
310,0.744,0.433 
320,0.744,0.433 
