time,size_sent,size_rcv 
0,11.82265625,85.01796875 
10,29.4328125,152.00859375 
20,38.83203125,207.13515625 
30,50.87109375,244.70625 
40,78.14765625,369.4953125 
50,122.25390625,390.1296875 
60,131.63984375,642.38515625 
70,153.025,534.74609375 
80,165.55,666.565625 
90,197.6515625,740.33046875 
100,309.03828125,746.8109375 
110,351.44296875,649.7390625 
120,383.04609375,649.4640625 
130,274.21953125,527.71640625 
140,496.07265625,1099.75546875 
150,391.5703125,747.3640625 
160,278.9234375,511.94375 
170,170.5828125,297.13125 
180,93.33125,163.940625 
190,41.9125,71.6296875 
200,30.875,51.1984375 
210,26.24765625,41.83046875 
220,6.0453125,9.73125 
227,0.61953125,1.53125 
