time,users_count,finish_users_count 
0,10,0 
10,21,0 
20,30,0 
30,48,0 
40,67,1 
50,86,7 
60,133,15 
70,176,17 
80,210,21 
90,285,25 
100,354,39 
110,429,53 
120,437,74 
130,437,93 
140,437,178 
150,437,276 
160,437,335 
170,437,381 
180,437,411 
190,437,422 
200,437,428 
210,437,434 
220,437,436 
227,437,437 
