time,users,connected 
0,10,9 
10,21,18 
20,30,29 
30,48,46 
40,66,62 
50,79,76 
60,118,113 
70,159,153 
80,189,178 
90,260,251 
100,315,300 
110,376,361 
120,363,354 
130,344,339 
140,259,257 
150,161,162 
160,102,102 
170,56,56 
180,26,23 
190,15,11 
200,9,5 
210,3,3 
220,1,1 
227,0,0 
