time,cpu@tsung_controller@ip-172-31-23-95 
0,5.712740591430889 
10,1.1988011988011988 
20,1.1988011988011988 
30,0.4016064257028112 
40,0.4016064257028112 
50,0.4016064257028112 
60,0.4016064257028112 
70,0.4016064257028112 
80,0.4016064257028112 
90,0.4016064257028112 
100,0.4016064257028112 
110,0.4016064257028112 
120,0.4016064257028112 
130,0.4016064257028112 
140,0.4016064257028112 
150,0.4016064257028112 
160,0.4016064257028112 
170,0.4016064257028112 
180,0.4016064257028112 
190,0.4016064257028112 
200,0.10030090270812438 
210,0.10030090270812438 
220,0.1002004008016032 
227,0.10010010010010009 
