time,users,connected 
0,10,9 
10,21,9 
20,30,11 
30,48,17 
40,66,16 
50,79,14 
60,118,37 
70,159,40 
80,189,25 
90,260,73 
100,315,49 
110,376,61 
120,383,-7 
130,383,-15 
140,383,-82 
150,383,-95 
160,383,-60 
170,383,-46 
180,383,-33 
190,383,-12 
200,383,-6 
210,383,-2 
220,383,-2 
227,383,-1 
