time,connect,request 
0,2.4118836243243473,155.19062922430567 
10,0.4921727339054857,159.6959125679717 
20,0.26430181138236636,2200.9258736645675 
30,0.29087110547457273,1648.238554433559 
40,0.23081589825852303,1947.1837374226993 
50,0.3628990234548583,3744.3268524071136 
60,2.8543545168336393,3895.0908878405226 
70,0.28344996789119703,7049.073132617557 
80,0.6986878970619785,2053.817649900225 
90,14.511447185954552,2394.0440994857986 
100,0.4403855404710741,3079.0029478253327 
110,0.7163889411270499,3888.3178828928244 
120,0.7150203691122241,3707.4482210758806 
130,0.37244122870134166,5932.9589056863815 
140,0.35762658344481263,1630.9894207343211 
150,0.18397565056278506,739.3364628936525 
160,0.2714999999999999,648.2860377989514 
170,0,1.8533906099770259 
180,0.0,1.2745659649312766 
190,0,1.1825956656002832 
200,0.0,6395.536687525045 
210,0.37498999986666304,1.0483551731932252 
220,0,0.24114070581301714 
227,0,0.0 
