time,sentpackets@tsung_controller@ip-172-31-23-95 
10,295 
20,295 
30,295 
40,295 
50,295 
60,295 
70,295 
80,295 
90,295 
100,295 
110,295 
120,295 
130,295 
140,295 
150,295 
160,295 
170,295 
180,295 
190,295 
200,150 
210,150 
220,91 
227,40 
