time,sentpackets@tsung_controller@ip-172-31-17-70 
10,164 
20,149 
30,149 
40,149 
50,149 
60,149 
70,138 
80,138 
90,138 
100,138 
110,138 
120,138 
130,138 
140,138 
150,91 
160,91 
170,91 
180,91 
190,91 
200,91 
210,91 
220,91 
230,91 
240,91 
250,91 
260,91 
