time,page 
0,70.75199999999998 
10,122.24254545454545 
20,106.13435483870968 
30,1589.850836734694 
40,9232.867843750002 
50,8285.447653846153 
60,23163.834 
70,0 
80,18786.215727272727 
90,29015.21857142857 
100,25382.840133333335 
110,49310.397716216205 
120,48664.403545454516 
130,55340.91272916668 
140,58055.39379487179 
150,7645.322090065501 
160,1865.7006623794234 
170,1.3440499306518732 
180,1.7707166666666676 
190,244.4341447368422 
200,856.4068391608386 
210,1626.133944444445 
220,7092.6482 
230,54426.43350000001 
240,60454.4281666667 
250,60476.78091304348 
260,64880.19782352941 
