time,users_count,finish_users_count 
0,0.8,0 
10,0.6,0 
20,0.8,0 
30,1.3,0 
40,2.7,0 
50,2.2,0 
60,2.4,0 
70,4.2,0 
80,4.5,0 
90,6.8,0 
100,7.3,0 
110,8.4,0 
120,2.2,0 
130,0,0 
140,0,0 
150,0,0.2 
160,0,2.1 
170,0,6.7 
180,0,5.8 
190,0,3.9 
200,0,3.4 
210,0,2.3 
220,0,0.6 
230,0,0.1 
240,0,0.1 
250,0,0 
260,0,0 
