time,sentpackets@tsung_controller@ip-172-31-17-70 
10,164 
20,149.0 
30,168.0 
40,416.0 
50,474.0 
60,466.0 
70,138.0 
80,181.0 
90,385.0 
100,322.0 
110,324.0 
120,487.0 
130,340.0 
140,271.0 
150,91.0 
160,4621.0 
170,2743.0 
180,2090.0 
190,1239.0 
200,802.0 
210,628.0 
220,315.0 
230,276.0 
240,231.0 
250,376.0 
260,619.0 
