time,size_sent,size_rcv 
0,14.075,93.675 
10,39.24453125,199.43984375 
20,60.7328125,291.3546875 
30,96.2453125,460.76640625 
40,115.6765625,583.2234375 
50,149.90859375,785.0515625 
60,159.60703125,791.875 
70,165.821875,791.875 
80,173.46015625,794.01328125 
90,189.0890625,797.484375 
100,204.88359375,800.23046875 
110,244.11484375,806.5921875 
120,263.98671875,811.0234375 
130,272.53203125,815.14296875 
140,279.196875,817.98828125 
150,826.65,966.78984375 
160,1202.81015625,1051.92421875 
170,1568.5375,1137.07265625 
180,1754.60078125,1175.57578125 
190,1887.34296875,1207.08203125 
200,1962.88984375,1227.25546875 
210,2012.3796875,1241.18515625 
220,2029.49453125,1245.67734375 
230,2034.80859375,1247.88515625 
240,2051.29140625,1252.25703125 
250,2069.521875,1254.73671875 
260,2081.4328125,1255.70703125 
