time,session 
30,30648.189 
40,43337.441 
50,43337.441 
60,55990.188 
70,66726.46 
80,72867.257 
90,86306.776 
100,86306.776 
110,86306.776 
120,115180.353 
130,115180.353 
140,115180.353 
150,147454.154 
160,159965.236 
170,159965.236 
180,159965.236 
190,159965.236 
200,159965.236 
210,159965.236 
220,176880.805 
230,231830.346 
240,231830.346 
250,231830.346 
258,231830.346 
