time,page 
0,108.27734999999996 
10,701.875274509804 
20,1367.7419444444429 
30,557.6869285714287 
40,881.7977014925378 
50,1151.8569363057325 
60,2072.8055808080803 
70,1271.2166398467432 
80,2035.9277710843373 
90,2609.9644871794876 
100,3191.1410872093 
110,2542.4363585476563 
120,2298.835952961673 
130,4069.029376906317 
140,1064.742862660944 
150,133.85171330275244 
160,50.505910780669225 
170,7.832999999999999 
180,7.801454545454541 
190,778.7186779661018 
200,1041.737243902439 
210,1581.4419615384618 
220,2433.8628235294113 
230,8.52977777777778 
240,7.629 
250,41282.458 
258,12.1845 
