time,users,connected 
0,12,12 
10,25,24 
20,30,28 
30,42,42 
40,53,50 
50,81,79 
60,98,93 
70,130,121 
80,160,153 
90,224,215 
100,288,279 
110,360,340 
120,356,337 
130,333,327 
140,242,239 
150,160,159 
160,108,107 
170,59,57 
180,36,36 
190,23,20 
200,15,14 
210,7,6 
220,5,4 
230,2,2 
240,1,1 
250,1,1 
258,0,0 
