time,session 
30,24983.5285 
40,32558.18275 
50,36843.079 
60,46579.60966666666 
70,48075.80577777778 
80,53581.07455555556 
90,69665.9242857143 
100,75322.89300000001 
110,71630.59850000001 
120,62521.6040625 
130,70046.30582608693 
140,63636.68052747252 
150,59570.08220731708 
160,69420.25528846154 
170,67300.67167346936 
180,76576.1885652174 
190,89739.9693846154 
200,102664.505125 
210,109885.09312500001 
220,145861.21649999998 
230,161405.44033333333 
240,151772.904 
250,0 
258,212675.165 
