time,freemem@tsung_controller@ip-172-31-30-247 
0,3518.3671875 
10,3518.3671875 
20,3518.3671875 
30,3518.3671875 
40,3518.3671875 
50,3518.3671875 
60,3518.3671875 
70,3518.3671875 
80,3518.3671875 
90,3518.3671875 
100,3518.3671875 
110,3518.3671875 
120,3518.3671875 
130,3518.3671875 
140,3518.3671875 
150,3518.3671875 
160,3518.3671875 
170,3518.3671875 
180,3518.3671875 
190,3518.3671875 
200,3518.3671875 
210,3518.3671875 
220,3518.3671875 
230,3518.3671875 
240,3518.3671875 
250,3518.3671875 
260,3518.3671875 
270,3518.3671875 
280,3518.3671875 
290,3518.3671875 
300,3518.3671875 
310,3518.3671875 
320,3518.3671875 
