time,502,200,500,422,400,302,504,404 
210,1.7,0,6.9,1.9,6,0,0.8,1.1 
220,30.5,0,3.5,0,0,0,0.9,0 
230,15.5,0,0,0,0,0,0.7,0 
240,9.8,0,0,0,0,0,0.7,0 
250,7.2,0,0,0,0,0,0.5,0 
260,7.3,0,0,0,0,0,1.2,0 
270,5.8,0,0,0.1,0.1,0,0.4,0 
280,1.6,0,0.1,0,0,0,0,0 
290,0.5,0,0,0,0,0,0,0 
300,1.1,0,0,0,0,0,0,0 
310,0.4,0,0,0,0,0,0,0 
320,0.1,0,0,0,0,0,0,0 
