time,connect,request 
0,1.1,2.9 
10,1,5.9 
20,0.5,2.9 
30,1.2,5.5 
40,1.9,7.6 
50,1.9,11.2 
60,4.2,16.3 
70,4.6,22.4 
80,5,24.9 
90,5.8,27.8 
100,9,41.8 
110,11.1,52.6 
120,6.7,52.2 
130,3.9,42.6 
140,0.5,45 
150,0,42.2 
160,0,45.3 
170,0.1,36.4 
180,0,31.9 
190,0,34.8 
200,0,27.8 
210,0,18.4 
220,0.1,34.9 
230,0.2,16.2 
240,0,10.5 
250,0,7.7 
260,0.1,8.5 
270,0,6.4 
280,0,1.7 
290,0,0.5 
300,0.1,1.1 
310,0,0.4 
320,0,0.1 
