time,cpu@tsung_controller@ip-172-31-22-181 
0,7.734972768886364 
10,7.734972768886364 
20,7.734972768886364 
30,7.734972768886364 
40,7.734972768886364 
50,7.734972768886364 
60,7.734972768886364 
70,7.734972768886364 
80,7.734972768886364 
90,7.734972768886364 
100,7.734972768886364 
110,7.734972768886364 
120,7.734972768886364 
130,7.734972768886364 
140,7.734972768886364 
150,7.734972768886364 
160,7.734972768886364 
170,7.734972768886364 
180,7.734972768886364 
190,7.734972768886364 
200,7.734972768886364 
210,7.734972768886364 
220,7.734972768886364 
223,7.734972768886364 
