time,size_sent,size_rcv 
0,9.69140625,41.81875 
10,33.94609375,127.33515625 
20,68.5921875,187.13046875 
30,120.4203125,287.54765625 
40,183.55234375,419.19375 
50,248.8875,502.83671875 
60,319.98828125,605.9390625 
70,440.6140625,783.3140625 
80,574.29375,1060.78359375 
90,788.72421875,1493.9578125 
100,1080.53984375,2002.93046875 
110,1424.39453125,2388.83125 
120,1812.75390625,2970.05390625 
130,2117.03984375,3244.0515625 
140,2366.69609375,3421.9921875 
150,2594.26015625,3648.88125 
160,2739.1515625,3774.2796875 
170,2822.34921875,3844.56171875 
180,2874.53671875,3893.1734375 
190,2904.90625,3929.496875 
200,2913.77578125,3944.81640625 
210,2923.97578125,3956.9234375 
220,2925.4140625,3957.35859375 
223,2927.57265625,3959.325 
