time,connect,request 
0,9.941,341.9 
10,9.941,341.9 
20,9.941,341.9 
30,9.941,341.9 
40,9.941,341.9 
50,36.555,33102.152 
60,36.555,33102.152 
70,36.555,33389.964 
80,36.555,33492.936 
90,36.555,33492.936 
100,36.555,33492.936 
110,36.555,34398.403 
120,36.555,34791.894 
130,36.555,35620.572 
140,36.555,35620.572 
150,36.555,36142.326 
160,36.555,36157.957 
170,36.555,36501.776 
180,36.555,36501.776 
190,36.555,36594.934 
200,36.555,36594.934 
210,36.555,36594.934 
220,36.555,36594.934 
223,36.555,36594.934 
