time,users,connected 
0,6,5 
10,18,15 
20,22,22 
30,28,28 
40,44,42 
50,52,49 
60,70,64 
70,90,86 
80,107,106 
90,148,134 
100,197,181 
110,252,234 
120,275,258 
130,223,221 
140,171,173 
150,107,107 
160,60,62 
170,36,36 
180,19,19 
190,8,8 
200,6,6 
210,1,1 
220,1,1 
223,0,0 
