time,connect,request 
0,7.0651091576846845,5.754489930815114 
10,0.7064421211877413,2.7991865979816004 
20,0.501538152486927,4.650418427749376 
30,0.2556777715667632,2.3067768716871266 
40,0.9053859669933012,3.032285776491295 
50,1.2186063775482878,2.387569956469998 
60,4.068253429744967,3.4783033242550845 
70,0.45356710159685254,2.6200224035583095 
80,0.3447611044416154,2.697319291089844 
90,0.5941109609865022,2.8497907918410084 
100,0.7721177351724898,3.9826756047518392 
110,1.2925847120846288,3.520457080987491 
120,2.179379910873004,3.0520612586453204 
130,0.42272274784065045,3.382469615879821 
140,0.05099999999999999,1.87761590642963 
150,0,1.3378325523129444 
160,0,1.9087198538568984 
170,0,1.4018819341880722 
180,0,1.0542510497749369 
190,10.8315,3.7474364231565027 
200,0.123,0.8973019782863996 
210,0,0.3106262491591251 
220,0.0,1.0993166968621921 
224,0,0.2391707897437868 
