time,users_count,finish_users_count 
0,8,0 
10,20,0 
20,30,0 
30,47,3 
40,65,6 
50,84,14 
60,112,29 
70,155,39 
80,184,55 
90,247,77 
100,332,98 
110,398,138 
120,437,189 
130,437,240 
140,437,311 
150,437,352 
160,437,387 
170,437,407 
180,437,419 
190,437,427 
200,437,434 
210,437,436 
220,437,436 
224,437,437 
