time,size_sent,size_rcv 
0,9.69140625,41.81875 
10,24.2546875,85.51640625 
20,34.64609375,59.7953125 
30,51.828125,100.4171875 
40,63.13203125,131.64609375 
50,65.33515625,83.64296875 
60,71.10078125,103.10234375 
70,120.62578125,177.375 
80,133.6796875,277.46953125 
90,214.43046875,433.17421875 
100,291.815625,508.97265625 
110,343.8546875,385.90078125 
120,388.359375,581.22265625 
130,304.2859375,273.99765625 
140,249.65625,177.940625 
150,227.5640625,226.8890625 
160,144.89140625,125.3984375 
170,83.19765625,70.28203125 
180,52.1875,48.61171875 
190,30.36953125,36.3234375 
200,8.86953125,15.31953125 
210,10.2,12.10703125 
220,1.43828125,0.43515625 
223,2.15859375,1.96640625 
