time,cpu@tsung_controller@ip-172-31-30-247 
0,4.683549550296349 
10,1.3 
20,1.3 
30,0.3988035892323031 
40,0.3988035892323031 
50,0.3988035892323031 
60,0.3988035892323031 
70,0.3988035892323031 
80,0.3988035892323031 
90,0.3988035892323031 
100,0.3988035892323031 
110,0.3988035892323031 
120,0.3988035892323031 
130,0.3988035892323031 
140,0.3988035892323031 
150,0.3988035892323031 
160,0.3988035892323031 
170,0.3988035892323031 
180,0.3988035892323031 
190,0.3988035892323031 
200,0.3988035892323031 
210,0.3988035892323031 
220,0.1998001998001998 
230,0.0 
240,0.0 
250,0.0 
260,0.0 
270,0.0 
275,0.0 
