time,cpu@tsung_controller@ip-172-31-30-247 
0,4.683549550296349 
10,1.3 
20,3.7773359840954273 
30,0.3988035892323031 
40,0.9881422924901186 
50,1.1952191235059761 
60,1.2 
70,1.2024048096192386 
80,3.9761431411530817 
90,1.8962075848303395 
100,1.9114688128772637 
110,3.3165829145728645 
120,4.509018036072145 
130,3.714565004887586 
140,3.9100684261974585 
150,1.4042126379137412 
160,1.103309929789368 
170,0.8032128514056224 
180,0.7014028056112225 
190,0.5005005005005005 
200,0.4 
210,0.49800796812749004 
220,0.1998001998001998 
230,0.0 
240,1.8924302788844622 
250,0.10010010010010009 
260,0.0 
270,0.1 
275,0.0 
