time,connect,request 
0,0.6,1.8 
10,1.2,6.8 
20,0.7,4.6 
30,2.5,10.4 
40,1.9,12.1 
50,1.7,11.4 
60,3,14.1 
70,3.5,19.9 
80,2.3,15.7 
90,8.1,30.2 
100,8.1,40.6 
110,8.7,45.5 
120,0,32.4 
130,0,8 
140,0,0.3 
