time,users_count,finish_users_count 
0,0.6,0.1 
10,1.2,0.9 
20,0.7,1.1 
30,2.5,0.7 
40,2,2.5 
50,1.6,1.8 
60,3,1.8 
70,3.5,3.4 
80,2.4,2.8 
90,8.1,2.7 
100,8.6,5.5 
110,8.1,6.2 
120,0,8.1 
130,0,4.4 
140,0,0.3 
