time,connect,request 
0,3.048,98.8725 
10,1.48425,52.01083823529411 
20,1.185,44.877413043478285 
30,1.19692,87.05183653846156 
40,1.270894736842105,47.16257851239672 
50,1.3793529411764707,55.65516666666666 
60,1.7027666666666663,47.38632624113475 
70,1.2424285714285714,63.24028140703522 
80,1.3633913043478258,61.00437579617832 
90,1.079740740740741,243.73736092715228 
100,1.3743456790123456,834.9248620689659 
110,1.0678045977011492,1198.7293450549446 
120,0,1782.9910956790131 
130,0,14.116624999999999 
140,0,4.517666666666666 
