time,page 
0,6.748 
10,3.031 
20,3.031 
30,3.031 
40,3.031 
50,2.67 
60,2.67 
70,2.67 
80,2.67 
90,2.67 
100,2.67 
110,2.67 
120,2.67 
130,2.67 
140,2.67 
