time,page 
0,1.2 
10,2.7 
20,6.3 
30,6.2 
40,9.4 
50,10.5 
60,14.5 
70,19.6 
80,22.5 
90,25.7 
100,37.1 
110,38.7 
120,33.4 
130,24.7 
136,0.7 
