time,connect,request 
0,1.55,4.469 
10,1.188,3.397 
20,1.188,3.143 
30,1.161,3.143 
40,1.025,3.143 
50,1.025,3.143 
60,1.025,3.143 
70,0.946,2.766 
80,0.946,2.766 
90,0.946,2.766 
100,0.924,2.766 
110,0.888,2.766 
120,0.888,0.684 
130,0.888,0.684 
136,0.888,0.684 
