time,200,500,422,400,302,404 
0,8,,,,2,2 
10,23,,4,,7,5 
20,57,,13,,16,16 
30,89,,24,,26,25 
40,139,,36,,42,41 
50,196,,53,,61,53 
60,273,,74,,83,78 
70,372,,104,,116,112 
80,489,,136,,154,150 
90,634,,176,,192,184 
100,854,,222,,244,238 
110,1073,,279,,301,291 
120,1251,15,324,14,344,330 
130,1266,15,416,15,407,406 
136,1266,15,422,15,407,407 
