time,session 
0,0.1 
10,0.3 
20,1 
30,1 
40,1.3 
50,1.6 
60,2.2 
70,3 
80,3.3 
90,3.8 
100,4.6 
110,5.7 
120,4.5 
130,9.2 
136,0.6 
