time,size_sent,size_rcv 
0,12.91328125,62.2125 
10,43.87109375,173.01640625 
20,82.80234375,304.153125 
30,141.8640625,491.68125 
40,235.36953125,755.41796875 
50,371.37265625,1120.8953125 
60,525.0125,1520.9140625 
70,716.2,2108.65078125 
80,965.16875,2734.59765625 
90,1227.30390625,3523.45859375 
100,1673.86015625,4804.7359375 
110,2205.14765625,6129.76328125 
120,2717.01015625,7285.5328125 
130,3125.86328125,8012.93671875 
140,3414.24609375,8525.3234375 
150,3631.340625,8888.5859375 
160,3787.22109375,9148.7453125 
170,3876.74375,9293.415625 
180,3918.23046875,9362.28046875 
190,3948.75078125,9413.4578125 
200,3980.53671875,9464.90703125 
210,3984.1421875,9471.30390625 
220,3987.25234375,9476.115625 
224,3989.06015625,9479.3140625 
