time,recvpackets@tsung_controller@ip-172-31-22-181 
10,228 
20,359 
30,359 
40,411 
50,684 
60,765 
70,976 
80,1370 
90,1380 
100,1705 
110,1850 
120,2185 
130,2185 
140,2185 
150,2185 
160,2185 
170,2185 
180,2185 
190,2185 
200,2185 
210,2185 
220,2185 
230,2185 
240,2185 
250,2185 
258,2185 
