time,recvpackets@tsung_controller@ip-172-31-30-247 
10,205 
20,229 
30,290 
40,443 
50,608 
60,608 
70,891 
80,1120 
90,1435 
100,1989 
110,2708 
120,3172 
130,3172 
140,3172 
150,3172 
160,3172 
170,3172 
180,3172 
190,3172 
200,3172 
210,3172 
220,3172 
230,3172 
240,3172 
250,3172 
260,3172 
