time,recvpackets@tsung_controller@ip-172-31-30-247 
10,205 
20,229.0 
30,290.0 
40,443.0 
50,608.0 
60,432.0 
70,891.0 
80,1120.0 
90,1435.0 
100,1989.0 
110,2708.0 
120,3172.0 
130,1924.0 
140,1354.0 
150,1058.0 
160,908.0 
170,802.0 
180,659.0 
190,478.0 
200,276.0 
210,181.0 
220,168.0 
230,102.0 
240,222.0 
250,133.0 
260,58.0 
