time,freemem@tsung_controller@ip-172-31-22-251 
0,3517.078125 
10,3517.58984375 
20,3517.60546875 
30,3517.01953125 
40,3516.6796875 
50,3516.078125 
60,3515.3515625 
70,3515.15625 
80,3514.37109375 
