time,page 
0,113.89822604588711 
10,237.4222636716516 
20,2208.208820359688 
30,2198.6620328496265 
40,1853.7478615132222 
50,1831.1524305677515 
60,4086.8477576975274 
70,7524.361707315209 
80,2047.4061575111077 
90,2023.599296755561 
100,1961.2210609396896 
110,3187.313112796924 
120,4041.228088649025 
130,4914.677148771357 
140,4731.231343311044 
150,3067.053348681361 
160,1010.9682269609928 
170,1010.2614247817847 
180,350.3007151022591 
190,870.5190581553136 
200,753.2706538416483 
210,17065.091294299047 
220,16727.88289386223 
230,4.910753352592655 
240,0 
250,0.0 
260,17500.87750001262 
267,4.034158923768649 
