time,size_sent,size_rcv 
0,5.0078125,38.6828125 
10,44.2578125,251.88671875 
20,79.6015625,437.93671875 
30,114.86875,571.725 
40,167.62734375,841.846875 
50,269.18359375,1288.9140625 
60,408.2640625,1774.11328125 
70,567.34765625,2441.3015625 
80,733.56328125,3036.1828125 
90,907.77421875,3782.01484375 
100,1112.17109375,4674.77578125 
110,1432.03828125,5357.0546875 
120,1884.2203125,6085.5828125 
130,2201.22734375,6641.778125 
140,2544.73515625,7419.96640625 
150,3008.215625,8270.6078125 
160,3324.11171875,8862.8234375 
170,3579.87421875,9327.61171875 
180,3746.33984375,9601.875 
190,3833.684375,9754.9734375 
200,3876.278125,9824.21796875 
210,3893.4921875,9861.7375 
220,3908.43046875,9888.79921875 
230,3919.87890625,9905.29765625 
240,3919.87890625,9905.29765625 
250,3919.87890625,9908.1125 
260,3926.3296875,9919.37109375 
267,3929.94609375,9924.35390625 
