time,recvpackets@tsung_controller@ip-172-31-24-205 
10,152 
20,454 
30,454 
40,454 
50,531 
60,849 
70,1001 
80,1230 
90,1347 
100,1347 
110,1773 
120,2062 
130,2238 
140,2238 
150,2238 
160,2238 
170,2238 
180,2238 
190,2238 
200,2238 
210,2238 
220,2238 
230,2238 
240,2238 
250,2238 
260,2238 
267,2238 
