time,users,connected 
0,4,4 
10,18,18 
20,29,29 
30,34,34 
40,52,48 
50,77,71 
60,94,91 
70,120,117 
80,145,145 
90,188,184 
100,272,261 
110,344,329 
120,371,350 
130,353,343 
140,320,313 
150,217,217 
160,152,152 
170,91,91 
180,51,50 
190,25,24 
200,14,12 
210,8,8 
220,4,5 
230,2,2 
240,2,2 
250,2,2 
260,1,1 
267,0,0 
