time,freemem@tsung_controller@ip-172-31-22-181 
0,3519.96484375 
10,3519.609375 
20,3511.1640625 
30,3509.015625 
40,3508.91015625 
50,3505.77734375 
60,3490.6953125 
70,3489.2421875 
80,3488.6796875 
90,3487.5078125 
100,3482.3046875 
110,3475.9140625 
120,3471.08203125 
130,3469.53515625 
140,3469.3125 
150,3468.59765625 
160,3469.33203125 
170,3460.71875 
180,3463.47265625 
190,3463.33984375 
200,3463.36328125 
210,3463.078125 
220,3462.3515625 
230,3462.359375 
240,3462.375 
250,3462.3828125 
260,3462.390625 
270,3462.28125 
280,3468.44921875 
290,3468.484375 
300,3468.50390625 
310,3468.50390625 
320,3468.52734375 
330,3468.53125 
340,3468.5546875 
350,3474.40234375 
360,3474.4296875 
370,3474.17578125 
380,3474.1796875 
390,3474.21484375 
400,3474.375 
410,3474.30078125 
