time,page 
0,195.6140582144987 
10,245.3478415019594 
20,212.57267703068044 
30,0 
40,10083.61631725187 
50,8594.689787087862 
60,6744.538567791013 
70,14447.397091062745 
80,10802.073575790113 
90,8860.951173605534 
100,2269.7718787342897 
110,10441.060886121877 
120,10040.040904457866 
130,15519.334363733296 
140,16431.614934330733 
150,11164.849302768587 
160,14144.011919750394 
170,22441.948903627876 
180,13993.02047108266 
190,14695.525396296505 
200,25430.14806657832 
210,24456.835706396596 
220,15563.549893570193 
230,14412.052736400454 
240,21467.904741982515 
250,5343.284421472111 
260,35284.185837019664 
270,23987.478823451125 
280,12253.906464124975 
290,0 
300,0 
310,0 
320,0 
330,0.0 
340,344.6693230471257 
350,212.7413896182111 
360,258.2365718875262 
370,0.0 
380,29996.731499999998 
390,28156.889986332706 
400,24126.151375732683 
410,219.2885000000024 
