time,connect,request 
0,1.4,3.9 
10,0.9,5.6 
20,0.7,3.6 
30,1.7,0 
40,2.8,4.1 
50,1.5,11.8 
60,3.5,8 
70,2.8,1.9 
80,5.5,18 
90,9.1,34.2 
100,15.3,60.9 
110,18.6,91.5 
120,9.1,81.6 
130,0.8,62.4 
140,2.1,54.2 
150,1.3,53.7 
160,0.7,32.4 
170,0.8,21.8 
180,0.8,22 
190,0,19.9 
200,0,16 
210,0.2,3.9 
220,0,3.8 
230,0,2.4 
240,0,1.6 
250,0.1,1.1 
260,0.4,22.9 
270,0.2,39.6 
280,0,3.4 
290,0,0 
300,0,0 
310,0,0 
320,0,0.1 
330,0,0.2 
340,0,2.2 
350,0.1,0.4 
360,0,0.3 
370,0,0.1 
380,0,0.2 
390,0,0.3 
400,0,1.3 
410,0,0.5 
