time,load@tsung_controller@ip-172-31-22-181 
0,0.0 
10,0.0 
20,0.0 
30,0.0 
40,0.0 
50,0.0 
60,0.0 
70,0.0 
80,0.0 
90,0.0 
100,0.0 
110,0.0 
120,0.0 
130,0.0 
140,0.0 
150,0.0 
160,0.0 
170,0.078125 
180,0.0703125 
190,0.05859375 
200,0.05078125 
210,0.0390625 
220,0.03125 
230,0.03125 
240,0.01953125 
250,0.01953125 
260,0.01953125 
270,0.01171875 
280,0.01171875 
290,0.01171875 
300,0.01171875 
310,0.0 
320,0.0 
330,0.0 
340,0.0 
350,0.0 
360,0.0 
370,0.0 
380,0.0 
390,0.0 
400,0.0 
410,0.0 
