time,connect,request 
0,1.116,4.622 
10,1.047,3.579 
20,1.047,3.579 
30,0.875,3.579 
40,0.875,3.579 
50,0.875,3.579 
60,0.875,3.579 
70,0.875,2.182 
80,0.875,0.582 
90,0.761,0.518 
100,0.755,0.468 
110,0.751,0.468 
120,0.73,0.468 
130,0.73,0.468 
140,0.73,0.468 
150,0.73,0.468 
160,0.73,0.468 
170,0.73,0.468 
180,0.73,0.468 
190,0.73,0.468 
200,0.73,0.468 
210,0.73,0.468 
220,0.73,0.468 
230,0.73,0.468 
240,0.73,0.468 
250,0.73,0.468 
260,0.73,0.468 
270,0.73,0.468 
280,0.73,0.468 
290,0.73,0.468 
300,0.73,0.468 
310,0.73,0.468 
320,0.73,0.468 
330,0.73,0.468 
340,0.73,0.468 
350,0.73,0.468 
360,0.73,0.468 
370,0.73,0.468 
380,0.73,0.468 
390,0.73,0.468 
400,0.73,0.468 
410,0.73,0.468 
