time,freemem@tsung_controller@ip-172-31-22-181 
0,3519.96484375 
10,3519.96484375 
20,3519.96484375 
30,3519.96484375 
40,3519.96484375 
50,3519.96484375 
60,3519.96484375 
70,3519.96484375 
80,3519.96484375 
90,3519.96484375 
100,3519.96484375 
110,3519.96484375 
120,3519.96484375 
130,3519.96484375 
140,3519.96484375 
150,3519.96484375 
160,3519.96484375 
170,3519.96484375 
180,3519.96484375 
190,3519.96484375 
200,3519.96484375 
210,3519.96484375 
220,3519.96484375 
230,3519.96484375 
240,3519.96484375 
250,3519.96484375 
260,3519.96484375 
270,3519.96484375 
280,3519.96484375 
290,3519.96484375 
300,3519.96484375 
310,3519.96484375 
320,3519.96484375 
330,3519.96484375 
340,3519.96484375 
350,3519.96484375 
360,3519.96484375 
370,3519.96484375 
380,3519.96484375 
390,3519.96484375 
400,3519.96484375 
410,3519.96484375 
